,nid,TP,FP,TN,FN,sensitivity,specificity,accuracy,in_count,out_count,threshold
3706,trm_4a3fd79d0aa76,2,80,9,1,0.6666666667,0.1011235955,0.1195652174,3,89,0.28
3827,trm_557b4b56de455,2,80,9,1,0.6666666667,0.1011235955,0.1195652174,3,89,0.28
3838,trm_4a3fd79d0aa76,2,80,9,1,0.6666666667,0.1011235955,0.1195652174,3,89,0.29
3917,trm_558c7b5228ed4,3,81,8,0,1,0.0898876404,0.1195652174,3,89,0.29
3936,trm_4a3fd79d09d93,2,80,9,1,0.6666666667,0.1011235955,0.1195652174,3,89,0.29
3959,trm_557b4b56de455,2,80,9,1,0.6666666667,0.1011235955,0.1195652174,3,89,0.29
4029,trm_557b48f22ba99,1,79,10,2,0.3333333333,0.1123595506,0.1195652174,3,89,0.3
4161,trm_557b48f22ba99,1,79,10,2,0.3333333333,0.1123595506,0.1195652174,3,89,0.31
1720,trm_4a3fd79d0ab65,4,81,7,0,1,0.0795454545,0.1195652174,4,88,0.13
1808,trm_557b4b652cbec,4,81,7,0,1,0.0795454545,0.1195652174,4,88,0.13
1852,trm_4a3fd79d0ab65,4,81,7,0,1,0.0795454545,0.1195652174,4,88,0.14
1940,trm_557b4b652cbec,4,81,7,0,1,0.0795454545,0.1195652174,4,88,0.14
1984,trm_4a3fd79d0ab65,4,81,7,0,1,0.0795454545,0.1195652174,4,88,0.15
2072,trm_557b4b652cbec,4,81,7,0,1,0.0795454545,0.1195652174,4,88,0.15
2342,trm_5519b7525d7a2,3,80,8,1,0.75,0.0909090909,0.1195652174,4,88,0.17
2474,trm_5519b7525d7a2,3,80,8,1,0.75,0.0909090909,0.1195652174,4,88,0.18
2606,trm_5519b7525d7a2,3,80,8,1,0.75,0.0909090909,0.1195652174,4,88,0.19
2910,trm_557b48e337218,4,81,7,0,1,0.0795454545,0.1195652174,4,88,0.22
801,trm_4a3fd79d0af66,5,81,6,0,1,0.0689655172,0.1195652174,5,87,0.06
805,trm_4a3fd79d0a613,5,81,6,0,1,0.0689655172,0.1195652174,5,87,0.06
933,trm_4a3fd79d0af66,5,81,6,0,1,0.0689655172,0.1195652174,5,87,0.07
937,trm_4a3fd79d0a613,5,81,6,0,1,0.0689655172,0.1195652174,5,87,0.07
1367,trm_4a3fd79d0a30c,4,80,7,1,0.8,0.0804597701,0.1195652174,5,87,0.1
1392,trm_557b4b154e0d9,4,80,7,1,0.8,0.0804597701,0.1195652174,5,87,0.1
1499,trm_4a3fd79d0a30c,4,80,7,1,0.8,0.0804597701,0.1195652174,5,87,0.11
1524,trm_557b4b154e0d9,4,80,7,1,0.8,0.0804597701,0.1195652174,5,87,0.11
1631,trm_4a3fd79d0a30c,4,80,7,1,0.8,0.0804597701,0.1195652174,5,87,0.12
1656,trm_557b4b154e0d9,4,80,7,1,0.8,0.0804597701,0.1195652174,5,87,0.12
1291,trm_557b4aa070c10,6,81,5,0,1,0.0581395349,0.1195652174,6,86,0.09
1591,trm_557b4891e9265,6,81,5,0,1,0.0581395349,0.1195652174,6,86,0.12
1723,trm_557b4891e9265,6,81,5,0,1,0.0581395349,0.1195652174,6,86,0.13
2114,trm_4a3fd79d0a7bb,6,81,5,0,1,0.0581395349,0.1195652174,6,86,0.16
2117,trm_557b4993a0fdd,6,81,5,0,1,0.0581395349,0.1195652174,6,86,0.16
392,trm_557b491318742,8,81,3,0,1,0.0357142857,0.1195652174,8,84,0.02
524,trm_557b491318742,8,81,3,0,1,0.0357142857,0.1195652174,8,84,0.03
656,trm_557b491318742,8,81,3,0,1,0.0357142857,0.1195652174,8,84,0.04
1185,trm_4a3fd79d09c28,8,81,3,0,1,0.0357142857,0.1195652174,8,84,0.08
1317,trm_4a3fd79d09c28,8,81,3,0,1,0.0357142857,0.1195652174,8,84,0.09
1449,trm_4a3fd79d09c28,8,81,3,0,1,0.0357142857,0.1195652174,8,84,0.1
1581,trm_4a3fd79d09c28,8,81,3,0,1,0.0357142857,0.1195652174,8,84,0.11
424,trm_5519b80525e89,9,81,2,0,1,0.0240963855,0.1195652174,9,83,0.03
556,trm_5519b80525e89,9,81,2,0,1,0.0240963855,0.1195652174,9,83,0.04
1420,trm_557b49851e991,10,81,1,0,1,0.012195122,0.1195652174,10,82,0.1
1565,trm_4a3fd79d09ab2,9,80,2,1,0.9,0.0243902439,0.1195652174,10,82,0.11
1697,trm_4a3fd79d09ab2,9,80,2,1,0.9,0.0243902439,0.1195652174,10,82,0.12
112,trm_4a3fd79d0b4a9,11,81,0,0,1,0,0.1195652174,11,81,0
429,trm_4a3fd79d0afcf,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.03
689,trm_55c6f58e77fbe,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.05
784,trm_4a3fd79d0a775,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.05
821,trm_55c6f58e77fbe,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.06
916,trm_4a3fd79d0a775,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.06
1091,trm_557b49ad14adf,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.08
1262,trm_557b49206928b,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.09
1376,trm_55ef273a77a86,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.1
1527,trm_558c73f3c8c6f,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.11
2026,trm_4a3fd79d0b043,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.15
2042,trm_557b4abe521af,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.15
2053,trm_557b4bb7cf05b,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.15
2158,trm_4a3fd79d0b043,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.16
2174,trm_557b4abe521af,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.16
2563,trm_55ef1fd2bc418,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.19
2592,trm_557b48aeb7d58,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.19
2631,trm_557b471bc6cd8,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.19
2695,trm_55ef1fd2bc418,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.2
2948,trm_557b4acdee820,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.22
3080,trm_557b4acdee820,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.23
3994,trm_557b4a913f8cc,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.3
4026,trm_55ef153d47bc0,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.3
4055,trm_557b4817db34d,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.3
4126,trm_557b4a913f8cc,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.31
4158,trm_55ef153d47bc0,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.31
4187,trm_557b4817db34d,1,82,9,0,1,0.0989010989,0.1086956522,1,91,0.31
290,trm_557b4a81a4a17,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.02
972,trm_558c7b337080f,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.07
1104,trm_558c7b337080f,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.08
1542,trm_557b4aeaeb744,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.11
1558,trm_557b4b8cd05ca,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.11
1674,trm_557b4aeaeb744,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.12
1690,trm_557b4b8cd05ca,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.12
1806,trm_557b4aeaeb744,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.13
1822,trm_557b4b8cd05ca,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.13
1938,trm_557b4aeaeb744,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.14
1954,trm_557b4b8cd05ca,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.14
1981,trm_557b493133416,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.15
2070,trm_557b4aeaeb744,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.15
2086,trm_557b4b8cd05ca,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.15
2113,trm_557b493133416,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.16
2172,trm_557b4855a12b4,0,80,10,2,0,0.1111111111,0.1086956522,2,90,0.16
2202,trm_557b4aeaeb744,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.16
2218,trm_557b4b8cd05ca,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.16
2334,trm_557b4aeaeb744,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.17
2350,trm_557b4b8cd05ca,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.17
2466,trm_557b4aeaeb744,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.18
2482,trm_557b4b8cd05ca,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.18
2566,trm_557b4af7cc1cb,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.19
2578,trm_557b477b4a15f,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.19
2598,trm_557b4aeaeb744,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.19
2614,trm_557b4b8cd05ca,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.19
2698,trm_557b4af7cc1cb,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.2
2710,trm_557b477b4a15f,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.2
2730,trm_557b4aeaeb744,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.2
2746,trm_557b4b8cd05ca,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.2
2810,trm_558c7ae1eaf86,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.21
2830,trm_557b4af7cc1cb,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.21
2842,trm_557b477b4a15f,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.21
2862,trm_557b4aeaeb744,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.21
2878,trm_557b4b8cd05ca,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.21
2962,trm_557b4af7cc1cb,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.22
2974,trm_557b477b4a15f,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.22
2994,trm_557b4aeaeb744,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.22
3010,trm_557b4b8cd05ca,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.22
3126,trm_557b4aeaeb744,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.23
3142,trm_557b4b8cd05ca,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.23
3381,trm_55b6b9a666604,1,81,9,1,0.5,0.1,0.1086956522,2,90,0.25
3781,trm_557b478ce1c24,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.28
3913,trm_557b478ce1c24,2,82,8,0,1,0.0888888889,0.1086956522,2,90,0.29
819,trm_555cfb890d721,3,82,7,0,1,0.0786516854,0.1086956522,3,89,0.06
891,trm_4a3fd79d0b665,2,81,8,1,0.6666666667,0.0898876404,0.1086956522,3,89,0.06
1023,trm_4a3fd79d0b665,2,81,8,1,0.6666666667,0.0898876404,0.1086956522,3,89,0.07
1155,trm_4a3fd79d0b665,2,81,8,1,0.6666666667,0.0898876404,0.1086956522,3,89,0.08
1287,trm_4a3fd79d0b665,2,81,8,1,0.6666666667,0.0898876404,0.1086956522,3,89,0.09
1958,trm_557b4b7e68727,3,82,7,0,1,0.0786516854,0.1086956522,3,89,0.14
2914,trm_4a3fd79d0aa76,3,82,7,0,1,0.0786516854,0.1086956522,3,89,0.22
2997,trm_557b4b47d994a,3,82,7,0,1,0.0786516854,0.1086956522,3,89,0.22
3035,trm_557b4b56de455,3,82,7,0,1,0.0786516854,0.1086956522,3,89,0.22
3046,trm_4a3fd79d0aa76,2,81,8,1,0.6666666667,0.0898876404,0.1086956522,3,89,0.23
3129,trm_557b4b47d994a,3,82,7,0,1,0.0786516854,0.1086956522,3,89,0.23
3162,trm_557b493e4203a,3,82,7,0,1,0.0786516854,0.1086956522,3,89,0.23
3167,trm_557b4b56de455,2,81,8,1,0.6666666667,0.0898876404,0.1086956522,3,89,0.23
3178,trm_4a3fd79d0aa76,2,81,8,1,0.6666666667,0.0898876404,0.1086956522,3,89,0.24
3257,trm_558c7b5228ed4,3,82,7,0,1,0.0786516854,0.1086956522,3,89,0.24
3261,trm_557b4b47d994a,3,82,7,0,1,0.0786516854,0.1086956522,3,89,0.24
3294,trm_557b493e4203a,3,82,7,0,1,0.0786516854,0.1086956522,3,89,0.24
3299,trm_557b4b56de455,2,81,8,1,0.6666666667,0.0898876404,0.1086956522,3,89,0.24
3310,trm_4a3fd79d0aa76,2,81,8,1,0.6666666667,0.0898876404,0.1086956522,3,89,0.25
3389,trm_558c7b5228ed4,3,82,7,0,1,0.0786516854,0.1086956522,3,89,0.25
3393,trm_557b4b47d994a,3,82,7,0,1,0.0786516854,0.1086956522,3,89,0.25
3431,trm_557b4b56de455,2,81,8,1,0.6666666667,0.0898876404,0.1086956522,3,89,0.25
3442,trm_4a3fd79d0aa76,2,81,8,1,0.6666666667,0.0898876404,0.1086956522,3,89,0.26
3521,trm_558c7b5228ed4,3,82,7,0,1,0.0786516854,0.1086956522,3,89,0.26
3563,trm_557b4b56de455,2,81,8,1,0.6666666667,0.0898876404,0.1086956522,3,89,0.26
3574,trm_4a3fd79d0aa76,2,81,8,1,0.6666666667,0.0898876404,0.1086956522,3,89,0.27
3653,trm_558c7b5228ed4,3,82,7,0,1,0.0786516854,0.1086956522,3,89,0.27
3695,trm_557b4b56de455,2,81,8,1,0.6666666667,0.0898876404,0.1086956522,3,89,0.27
3785,trm_558c7b5228ed4,3,82,7,0,1,0.0786516854,0.1086956522,3,89,0.28
1456,trm_4a3fd79d0ab65,4,82,6,0,1,0.0681818182,0.1086956522,4,88,0.11
1544,trm_557b4b652cbec,4,82,6,0,1,0.0681818182,0.1086956522,4,88,0.11
1588,trm_4a3fd79d0ab65,4,82,6,0,1,0.0681818182,0.1086956522,4,88,0.12
1676,trm_557b4b652cbec,4,82,6,0,1,0.0681818182,0.1086956522,4,88,0.12
2210,trm_5519b7525d7a2,3,81,7,1,0.75,0.0795454545,0.1086956522,4,88,0.16
2646,trm_557b48e337218,4,82,6,0,1,0.0681818182,0.1086956522,4,88,0.2
2778,trm_557b48e337218,4,82,6,0,1,0.0681818182,0.1086956522,4,88,0.21
405,trm_4a3fd79d0af66,5,82,5,0,1,0.0574712644,0.1086956522,5,87,0.03
409,trm_4a3fd79d0a613,5,82,5,0,1,0.0574712644,0.1086956522,5,87,0.03
537,trm_4a3fd79d0af66,5,82,5,0,1,0.0574712644,0.1086956522,5,87,0.04
541,trm_4a3fd79d0a613,5,82,5,0,1,0.0574712644,0.1086956522,5,87,0.04
669,trm_4a3fd79d0af66,5,82,5,0,1,0.0574712644,0.1086956522,5,87,0.05
673,trm_4a3fd79d0a613,5,82,5,0,1,0.0574712644,0.1086956522,5,87,0.05
1235,trm_4a3fd79d0a30c,4,81,6,1,0.8,0.0689655172,0.1086956522,5,87,0.09
1260,trm_557b4b154e0d9,4,81,6,1,0.8,0.0689655172,0.1086956522,5,87,0.09
667,trm_557b4891e9265,6,82,4,0,1,0.0465116279,0.1086956522,6,86,0.05
763,trm_557b4aa070c10,6,82,4,0,1,0.0465116279,0.1086956522,6,86,0.05
799,trm_557b4891e9265,6,82,4,0,1,0.0465116279,0.1086956522,6,86,0.06
895,trm_557b4aa070c10,6,82,4,0,1,0.0465116279,0.1086956522,6,86,0.06
931,trm_557b4891e9265,6,82,4,0,1,0.0465116279,0.1086956522,6,86,0.07
1027,trm_557b4aa070c10,6,82,4,0,1,0.0465116279,0.1086956522,6,86,0.07
1063,trm_557b4891e9265,6,82,4,0,1,0.0465116279,0.1086956522,6,86,0.08
1159,trm_557b4aa070c10,6,82,4,0,1,0.0465116279,0.1086956522,6,86,0.08
1195,trm_557b4891e9265,6,82,4,0,1,0.0465116279,0.1086956522,6,86,0.09
1327,trm_557b4891e9265,6,82,4,0,1,0.0465116279,0.1086956522,6,86,0.1
1459,trm_557b4891e9265,6,82,4,0,1,0.0465116279,0.1086956522,6,86,0.11
2519,trm_4a3fd79d0a33b,6,82,4,0,1,0.0465116279,0.1086956522,6,86,0.19
2651,trm_4a3fd79d0a33b,6,82,4,0,1,0.0465116279,0.1086956522,6,86,0.2
2783,trm_4a3fd79d0a33b,6,82,4,0,1,0.0465116279,0.1086956522,6,86,0.21
260,trm_557b491318742,8,82,2,0,1,0.0238095238,0.1086956522,8,84,0.01
261,trm_4a3fd79d09c28,8,82,2,0,1,0.0238095238,0.1086956522,8,84,0.01
393,trm_4a3fd79d09c28,8,82,2,0,1,0.0238095238,0.1086956522,8,84,0.02
525,trm_4a3fd79d09c28,8,82,2,0,1,0.0238095238,0.1086956522,8,84,0.03
657,trm_4a3fd79d09c28,8,82,2,0,1,0.0238095238,0.1086956522,8,84,0.04
789,trm_4a3fd79d09c28,8,82,2,0,1,0.0238095238,0.1086956522,8,84,0.05
921,trm_4a3fd79d09c28,8,82,2,0,1,0.0238095238,0.1086956522,8,84,0.06
1053,trm_4a3fd79d09c28,8,82,2,0,1,0.0238095238,0.1086956522,8,84,0.07
160,trm_5519b80525e89,9,82,1,0,1,0.0120481928,0.1086956522,9,83,0.01
292,trm_5519b80525e89,9,82,1,0,1,0.0120481928,0.1086956522,9,83,0.02
100,trm_557b49851e991,10,82,0,0,1,0,0.1086956522,10,82,0
113,trm_4a3fd79d09ab2,10,82,0,0,1,0,0.1086956522,10,82,0
232,trm_557b49851e991,10,82,0,0,1,0,0.1086956522,10,82,0.01
364,trm_557b49851e991,10,82,0,0,1,0,0.1086956522,10,82,0.02
496,trm_557b49851e991,10,82,0,0,1,0,0.1086956522,10,82,0.03
509,trm_4a3fd79d09ab2,9,81,1,1,0.9,0.012195122,0.1086956522,10,82,0.03
628,trm_557b49851e991,10,82,0,0,1,0,0.1086956522,10,82,0.04
641,trm_4a3fd79d09ab2,9,81,1,1,0.9,0.012195122,0.1086956522,10,82,0.04
760,trm_557b49851e991,10,82,0,0,1,0,0.1086956522,10,82,0.05
773,trm_4a3fd79d09ab2,9,81,1,1,0.9,0.012195122,0.1086956522,10,82,0.05
892,trm_557b49851e991,10,82,0,0,1,0,0.1086956522,10,82,0.06
905,trm_4a3fd79d09ab2,9,81,1,1,0.9,0.012195122,0.1086956522,10,82,0.06
1024,trm_557b49851e991,10,82,0,0,1,0,0.1086956522,10,82,0.07
1037,trm_4a3fd79d09ab2,9,81,1,1,0.9,0.012195122,0.1086956522,10,82,0.07
1156,trm_557b49851e991,10,82,0,0,1,0,0.1086956522,10,82,0.08
1169,trm_4a3fd79d09ab2,9,81,1,1,0.9,0.012195122,0.1086956522,10,82,0.08
1288,trm_557b49851e991,10,82,0,0,1,0,0.1086956522,10,82,0.09
1301,trm_4a3fd79d09ab2,9,81,1,1,0.9,0.012195122,0.1086956522,10,82,0.09
1433,trm_4a3fd79d09ab2,9,81,1,1,0.9,0.012195122,0.1086956522,10,82,0.1
148,trm_558c7439832d9,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.01
328,trm_5534111a8bc96,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.02
425,trm_55c6f58e77fbe,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.03
520,trm_4a3fd79d0a775,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.03
557,trm_55c6f58e77fbe,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.04
652,trm_4a3fd79d0a775,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.04
695,trm_557b49ad14adf,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.05
761,trm_557b48d40d3cf,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.05
787,trm_4a3fd79d0a17f,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.05
790,trm_4a3fd79d09af8,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.05
827,trm_557b49ad14adf,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.06
848,trm_55ef273a77a86,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.06
899,trm_5678a999f1c19,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.06
959,trm_557b49ad14adf,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.07
970,trm_4a3fd79d0b043,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.07
980,trm_55ef273a77a86,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.07
986,trm_557b4abe521af,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.07
1102,trm_4a3fd79d0b043,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.08
1112,trm_55ef273a77a86,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.08
1118,trm_557b4abe521af,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.08
1130,trm_557b49206928b,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.08
1234,trm_4a3fd79d0b043,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.09
1244,trm_55ef273a77a86,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.09
1250,trm_557b4abe521af,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.09
1256,trm_557b499fac085,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.09
1309,trm_4c3e04d656f06,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.09
1366,trm_4a3fd79d0b043,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.1
1382,trm_557b4abe521af,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.1
1388,trm_557b499fac085,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.1
1441,trm_4c3e04d656f06,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.1
1498,trm_4a3fd79d0b043,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.11
1514,trm_557b4abe521af,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.11
1630,trm_4a3fd79d0b043,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.12
1646,trm_557b4abe521af,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.12
1762,trm_4a3fd79d0b043,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.13
1778,trm_557b4abe521af,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.13
1894,trm_4a3fd79d0b043,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.14
1910,trm_557b4abe521af,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.14
2299,trm_55ef1fd2bc418,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.17
2431,trm_55ef1fd2bc418,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.18
2816,trm_557b4acdee820,1,83,8,0,1,0.0879120879,0.097826087,1,91,0.21
840,trm_558c7b337080f,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.06
897,trm_558c7b707f606,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.06
1029,trm_558c7b707f606,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.07
1410,trm_557b4aeaeb744,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.1
1426,trm_557b4b8cd05ca,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.1
1436,trm_4a3fd79d0b5a7,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.1
1568,trm_4a3fd79d0b5a7,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.11
1700,trm_4a3fd79d0b5a7,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.12
1832,trm_4a3fd79d0b5a7,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.13
1849,trm_557b493133416,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.14
1964,trm_4a3fd79d0b5a7,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.14
2096,trm_4a3fd79d0b5a7,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.15
2148,trm_557b4add1837e,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.16
2162,trm_55c6f87595b39,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.16
2228,trm_4a3fd79d0b5a7,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.16
2294,trm_55c6f87595b39,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.17
2360,trm_4a3fd79d0b5a7,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.17
2492,trm_4a3fd79d0b5a7,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.18
2546,trm_558c7ae1eaf86,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.19
2624,trm_4a3fd79d0b5a7,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.19
2678,trm_558c7ae1eaf86,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.2
2756,trm_4a3fd79d0b5a7,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.2
2888,trm_4a3fd79d0b5a7,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.21
3054,trm_4a3fd79d09902,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.23
3097,trm_4a3fd79d0b46f,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.23
3127,trm_4a3fd79d0b1b2,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.23
3315,trm_559f0986182cc,0,81,9,2,0,0.1,0.097826087,2,90,0.25
3517,trm_557b478ce1c24,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.26
3649,trm_557b478ce1c24,2,83,7,0,1,0.0777777778,0.097826087,2,90,0.27
3767,trm_4a3fd79d0a723,1,82,8,1,0.5,0.0888888889,0.097826087,2,90,0.28
3779,trm_558c736199abd,1,82,8,1,0.5,0.0888888889,0.097826087,2,90,0.28
555,trm_555cfb890d721,3,83,6,0,1,0.0674157303,0.097826087,3,89,0.04
638,trm_557b4b7e68727,3,83,6,0,1,0.0674157303,0.097826087,3,89,0.04
687,trm_555cfb890d721,3,83,6,0,1,0.0674157303,0.097826087,3,89,0.05
759,trm_4a3fd79d0b665,2,82,7,1,0.6666666667,0.0786516854,0.097826087,3,89,0.05
770,trm_557b4b7e68727,3,83,6,0,1,0.0674157303,0.097826087,3,89,0.05
902,trm_557b4b7e68727,3,83,6,0,1,0.0674157303,0.097826087,3,89,0.06
1034,trm_557b4b7e68727,3,83,6,0,1,0.0674157303,0.097826087,3,89,0.07
1166,trm_557b4b7e68727,3,83,6,0,1,0.0674157303,0.097826087,3,89,0.08
1298,trm_557b4b7e68727,3,83,6,0,1,0.0674157303,0.097826087,3,89,0.09
1430,trm_557b4b7e68727,3,83,6,0,1,0.0674157303,0.097826087,3,89,0.1
1562,trm_557b4b7e68727,3,83,6,0,1,0.0674157303,0.097826087,3,89,0.11
1694,trm_557b4b7e68727,3,83,6,0,1,0.0674157303,0.097826087,3,89,0.12
1826,trm_557b4b7e68727,3,83,6,0,1,0.0674157303,0.097826087,3,89,0.13
2601,trm_557b4b47d994a,3,83,6,0,1,0.0674157303,0.097826087,3,89,0.19
2733,trm_557b4b47d994a,3,83,6,0,1,0.0674157303,0.097826087,3,89,0.2
2782,trm_4a3fd79d0aa76,3,83,6,0,1,0.0674157303,0.097826087,3,89,0.21
2865,trm_557b4b47d994a,3,83,6,0,1,0.0674157303,0.097826087,3,89,0.21
2903,trm_557b4b56de455,3,83,6,0,1,0.0674157303,0.097826087,3,89,0.21
